"","avg_load","Max Load","Average Net Load","Max Net Load","Data Center Load Avg","Data Center Load Max","Mid Atlantic Load Average","Mid Atlantic Load Max","Generation Outages","DA_LMP","RT LMP","Solar Forecast","Wind Forecast","Henry (GASPRICE) Average","TETCO-M3 (GASPRICE) Average","is weekend?","Season","DA/L-AVG","DA/L-Max","DA/NL-Avg","DA/NL-max","DA/Dom-Avg","DA/Dom-max","DA/MidA-Avg","DA/Mid-Anax","Outage/L-Avg","Outage/L-Max","GasBlend","BlendHR","BlendHR/Load","GB/NLA","time","load_lag1","load_lag2","load_slide3","load_slide7","load_slide14","load_slide30","pred_load"
"769",101207.125,105307,95941.074438,103590.924,21538.75,22731,33690.875,35902,26275,44.671372,37.087552,3360.984188,1905.066375,3.31,3.32,FALSE,1,0.000441385643550293,0.000424201354136002,0.000465612588369208,0.000431228627712598,0.00207400020892577,0.00196521807223615,0.00132591902109993,0.00124425859283605,0.260057494687256,0.249860764735488,3.315,13.4755269984917,0.000133148007104161,0.000140456286084226,2025-02-07,102899.9375,109690.25,101842.979166667,99883.5,105943.638392857,112281.145833333,105423.57514881
"770",101856.625,105650,97817.189688,102256.636,24376.3125,25214,35582.4375,37792,24994,48.586393,39.992303,764.871375,3274.563938,3.33,3.32,TRUE,1,0.000477007686048895,0.000459880672030289,0.000496706081568815,0.000475141711096383,0.00199318059283987,0.00192696093440152,0.00136545994073621,0.00128562640241321,0.24586114445673,0.236952127808803,3.325,14.6124490225564,0.000143460958210194,0.000149385287689869,2025-02-08,101207.125,102899.9375,104012.604166667,99858.3928571429,104217.897321429,111770.05,103994.334474206
"771",97589.625,104221,93191.888813,102909.055,21587.3125,23151,33243.875,36212,23354,37.68283,43.144833,2779.411313,1618.324875,3.33,3.32,TRUE,1,0.000386135616362907,0.000361566574874545,0.000404357401486033,0.000366176037667434,0.00174560080139665,0.00162769772364045,0.00113352700309456,0.00104061719871866,0.239694361260226,0.224495493547366,3.325,11.3331819548872,0.000116131012439972,0.000121611248567228,2025-02-09,101856.625,101207.125,104599.104166667,100373.875,102841.294642857,111131.883333333,103668.317857143
"772",106325.9375,113116,102596.580625,111442.308,23781.125,26391,35372.5,37815,24269,48.117766,43.609097,2805.854938,923.501938,3.33,3.97,FALSE,1,0.00045254965186646,0.000425384260405248,0.000468999704540592,0.000431772877496399,0.00202335953408428,0.00182326421886249,0.00136031566895187,0.00127245183128388,0.22870353497706,0.214935191281516,3.65,13.1829495890411,0.000123986205990811,0.000128493069737148,2025-02-10,97589.625,101856.625,101987.895833333,101250.723214286,102200.71875,110512.970833333,102566.426438492
"773",110739,114817,106662.015875,111103.264,26703.3125,27740,36547.9375,38890,22813,53.695261,88.457474,784.229438,3292.754688,3.49,4.53,FALSE,1,0.00048488121619303,0.000467659501641743,0.000503415021359871,0.000483291480977553,0.00201080899607493,0.0019356618961788,0.00146917349303227,0.00138069583440473,0.206491798381781,0.199460510847697,4.01,13.3903394014963,0.000120918009025693,0.000125539905576028,2025-02-11,106325.9375,97589.625,100217.791666667,101297.464285714,101684.785714286,109838.28125,102825.647569444
"774",109910.375,113899,105336.05375,109754.226,26520,27830,36995.625,38325,21653,55.776389,50.987798,678.5865,3895.73475,3.68,4.28,FALSE,1,0.000507471555801716,0.000489700427571796,0.000529509004888082,0.000508193543271855,0.00210318208898944,0.00200418214157384,0.0015076482421908,0.00145535261578604,0.197513441192426,0.190554682639883,3.98,14.0141680904523,0.000127505416030582,0.000133042463539719,2025-02-12,110739,106325.9375,101924.0625,102716.732142857,101520.888392857,109781.808333333,105501.404811508
"775",104910.5,108986,97200.725375,103919.884,23175.75,25570,33486.0625,35309,22653,46.103623,55.117291,1352.287063,6357.487563,3.94,4.1,FALSE,1,0.000439456708337106,0.000423023351623144,0.000474313569390891,0.000443645828165089,0.0019893044669536,0.00180303570590536,0.00137680036283752,0.00130571874026452,0.216366365835641,0.208358112886059,4.02,11.4685629353234,0.000109317589138584,0.000117988450097237,2025-02-13,109910.375,110739,104884.854166667,104329.785714286,101673.129464286,109984.025,106920.194890873
"776",109205.0625,119226,100801.500375,115198.812,24623.125,28517,35841.8125,38209,19817,45.2334,46.084269,3733.95025,4669.611875,4.42,4.85,FALSE,1,0.000414206072177286,0.000379392078908963,0.000448737368310228,0.000392655090922292,0.00183702921542249,0.00158619069327068,0.00126202881062446,0.00118384150331074,0.18188015230521,0.166600274009025,4.635,9.75909385113269,8.9364848366189e-05,9.6814966194224e-05,2025-02-14,104910.5,109910.375,108991.770833333,104361.232142857,102122.366071429,109913.847916667,106701.681994048
"777",100953.5,103833,97564.947,100286.159,23776.3125,25134,34116.0625,35686,21587,45.147686,49.846332,850.387625,2538.165375,4.63,4.85,TRUE,1,0.000447212687029177,0.000434810570820452,0.000462744944657224,0.000450188604790418,0.00189885147244763,0.00179627938250975,0.0013233557067144,0.00126513719665975,0.214278332955271,0.208381211483825,4.74,9.52482827004219,9.43486681496154e-05,9.76255157504692e-05,2025-02-15,109205.0625,104910.5,108519.958333333,104648.455357143,102253.424107143,109387.4875,106487.481299603
"778",92469,99969,83668.647313,92251.177,19772.375,21495,29061.5625,31981,22323,36.982615,40.286905,1235.615313,7564.737375,4.63,4.85,TRUE,1,0.000399946090040987,0.000369940831657814,0.000442012823054853,0.000400890440671559,0.00187041844998388,0.00172052174924401,0.00127256113638074,0.00115639332728808,0.241810581005526,0.223702216737189,4.74,7.80223945147679,8.43768122449339e-05,9.32516504335134e-05,2025-02-16,100953.5,109205.0625,108008.645833333,105791.017857143,103082.446428571,108947.983333333,105998.109325397
"779",111802,119543,103115.24225,115476.829,23695.0625,26154,36033.0625,39347,19276,51.757269,54.492026,4081.756188,4605.001563,4.63,4.85,FALSE,1,0.000462936879483372,0.000432959428824774,0.000501936162594818,0.000448204799596636,0.00218430607642415,0.0019789427621014,0.00143638273876943,0.00131540572343508,0.172874879420762,0.161703253440185,4.74,10.9192550632911,9.76660083298254e-05,0.00010589370518878,2025-02-17,92469,100953.5,105023.020833333,105662,103456.361607143,108367.285416667,102655.194642857
"780",120111.8125,127875,114807.072313,123937.549,26168.5625,29547,39711.125,42724,20202,73.337952,63.767832,2504.810063,2799.930125,4.63,8.16,FALSE,1,0.00061058067873216,0.00057351282111437,0.00063879298132486,0.00059173311552256,0.00280252123134391,0.00248207777439334,0.00184678605806307,0.00171655163374216,0.168803863083825,0.158481077865103,6.395,11.4680143862393,9.54778231011979e-05,9.98894419585394e-05,2025-02-18,111802,92469,100875.854166667,104930.482142857,103113.973214286,107798.04375,103498.225545635
"781",124128,131264,120845.880563,129383.498,29651.9375,31595,40379.4375,44003,19268,121.521127,101.227396,1142.562625,2139.556813,6.46,12.61,FALSE,1,0.00097899850960299,0.00092577650383959,0.00100558766615671,0.000939232041786349,0.00409825250036359,0.003846213862953,0.00300948043171726,0.00276165550076131,0.156205861103055,0.147559326212823,9.535,12.7447432616675,0.000102674201321761,0.000105462786172702,2025-02-19,120111.8125,111802,101741.5,105712.776785714,104214.754464286,108186.277083333,108628.186805556
"782",122777.375,128169,115570.76825,122910.78,29553.25,31765,40513.375,42593,18527,116.069611,108.002649,1779.030625,5427.576125,7.78,11.5,FALSE,1,0.000945366448826585,0.000905598163362436,0.00100431634017454,0.000944340366239641,0.00392747366194919,0.00365400947583819,0.00286497017343038,0.00272508654004179,0.151844504013871,0.14539399268934,9.64,12.0404160788382,9.80670590069072e-05,0.000104182192964164,2025-02-20,124128,120111.8125,108127.604166667,107051.75,105690.767857143,108518.1875,112271.353670635
"783",115086.6875,126297,107670.9715,122173.781,27109.3125,31718,37662.4375,41548,19092,75.695338,67.14051,4369.179,3046.537,5.76,6.48,FALSE,1,0.000657724534820763,0.000599343911573513,0.000703024565910971,0.000619571051828215,0.00279222639821648,0.00238651043571474,0.00200983640530436,0.00182187681717532,0.1665500654713,0.151699094277774,6.12,12.3685192810458,0.000107471329219079,0.000114873295083492,2025-02-21,122777.375,124128,118680.604166667,109082.839285714,106722.035714286,108310.595833333,114950.241666667
"784",104794.8125,113747,95921.083063,108058.075,24718.375,28811,34274.6875,36508,20001,43.212568,36.003942,3817.686063,5056.043375,4.43,6.48,TRUE,1,0.000412354075255395,0.000379900727052142,0.000450501251863664,0.000399901330835294,0.00174819614962553,0.00149986352434834,0.00126077204934399,0.0011836465432234,0.191271038039216,0.176154131027631,5.455,7.92164399633364,7.55919478011723e-05,8.25850140904975e-05,2025-02-22,115086.6875,122777.375,122339.0625,111635.25,108141.852678571,107852.65625,114638.813988095
"785",97457,103343,88804.421813,98310.866,22852.5,25005,31765.875,34751,22734,37.530655,35.382536,4801.503438,3851.07475,4.43,6.48,TRUE,1,0.000385099633684599,0.000363165913511317,0.000422621466744418,0.000381754901843709,0.00164229974838639,0.00150092601479704,0.00118147713544802,0.00107998777013611,0.233657209384652,0.220328251899016,5.455,6.88004674610449,7.05957165324655e-05,7.74741460576384e-05,2025-02-23,104794.8125,115086.6875,120664.020833333,112475.482142857,109133.25,107172.783333333,111554.506051587
"786",98021.375,109696,88183.801813,100682.315,22423.375,26967,32063,35794,25031,43.386831,34.205691,4056.611,5780.962188,4.43,4.44,FALSE,1,0.00044262622310695,0.000395518806519837,0.000492004541741179,0.000430928023456751,0.00193489298555637,0.00160888608299032,0.00135317440663693,0.00121212580320724,0.255805295844911,0.228496988869239,4.435,9.78282547914318,9.98029815348252e-05,0.000110936762512103,2025-02-24,97457,104794.8125,114219.625,113024.241071429,109343.120535714,106430.6,107544.89985119
"787",94541.0625,101801,88052.89725,96557.782,20979.4375,24316,31016.375,33365,27639,39.933936,34.554214,4133.980813,2354.184438,3.86,3.68,FALSE,1,0.000422397791435864,0.000392274496321254,0.000453522112811569,0.000413575531384928,0.00190347982399433,0.00164229050830729,0.00128751138713019,0.00119688104300914,0.292771555597865,0.271839708981248,3.77,10.5925559681698,0.000112041854492272,0.000120297642655589,2025-02-25,98021.375,97457,105779.5,113736.8125,109333.647321429,105663.18125,104998.586011905
"788",90922.25,100181,82335.744813,93772.971,20033.5,23308,29705.5,32935,31251,34.012902,41.626244,3424.283125,5162.222063,3.89,3.62,FALSE,1,0.000374087772794888,0.000339514498757249,0.000413100070658858,0.000362715414018396,0.00169780128285122,0.001459280161318,0.00114500351786706,0.00103272816153029,0.344085335569676,0.312360889230493,3.755,9.05802982689747,9.96239075352564e-05,0.0001100133343965,2025-02-26,94541.0625,98021.375,100091.0625,111768.151785714,108740.464285714,105236.404166667,103066.420039683
"789",92171.6875,95388,82537.040063,88729.442,20050.25,21177,30051.1875,31571,27526,38.169588,49.991824,1964.137,7670.510438,3.91,3.59,FALSE,1,0.000414114019557253,0.000400150836583218,0.000462454044521895,0.000430179511328382,0.00190369636288824,0.001802407706474,0.0012701524024633,0.00120900788698489,0.2990524567319,0.289092881955802,3.75,10.1785568,0.000110430405215267,0.000123321078539172,2025-02-27,90922.25,94541.0625,96673.1458333333,108115.1875,107583.46875,104894.016666667,100454.855208333
"790",91255.5625,97982,77783.487563,87530.038,20453.3125,22302,30228.8125,32020,28893,32.724764,27.523746,4489.017,8983.057938,3.91,3.49,FALSE,1,0.000358605690475033,0.000333987507909616,0.000420716080305539,0.000373868956848848,0.00159997379397591,0.00146734660568559,0.00108256862554558,0.00102201011867583,0.316974921545193,0.295161598518095,3.7,8.84453081081081,9.6920456885144e-05,0.000113707048731227,2025-02-28,92171.6875,90922.25,94494.8958333333,103371.508928571,106227.174107143,104304.075,98581.9318948413
"791",92307.5625,99512,84035.079813,96286.891,20026,21893,29615,32898,31106,42.40443,33.27479,3765.220875,4507.261813,3.89,3.49,TRUE,2,0.000459381971005897,0.000426123784066243,0.000504603911775427,0.000440396709869882,0.00211746879057226,0.00193689444114557,0.00143185649164275,0.0012889668064928,0.337441522518808,0.312919796506954,3.69,11.4917154471545,0.000124493759080189,0.000136749027581416,2025-03-01,91255.5625,92171.6875,92545,98999.2678571429,105317.258928571,103756.210416667,97340.8312003968
"792",99145.9375,107214,91653.053375,105725.79,23307.8125,26395,32810.5625,36582,27647,52.799364,53.872258,5946.034938,1546.849188,3.89,3.49,TRUE,2,0.000532541880498129,0.000492467065868263,0.000576078614467655,0.000499399096474001,0.00226530756586445,0.00200035476415988,0.00160921849480636,0.00144331540101689,0.279384108542017,0.258369916783256,3.69,14.3087707317073,0.000144320292817921,0.000156118865709391,2025-03-02,92307.5625,91255.5625,91449.8333333333,95594.8214285714,104035.151785714,103344.027083333,96331.1597718254
"793",103386,117852,93111.05925,111012.054,24146,29497,34875.3125,39437,31707,54.390933,41.466595,4730.98175,5543.959,3.89,3.77,FALSE,2,0.000526095728628634,0.000461518964463904,0.000584151157103285,0.000489955198919209,0.0022525856456556,0.00184394796080957,0.00155958267040618,0.0013791853589269,0.307211720474726,0.269392684001969,3.83,14.2012879895561,0.000137361809041419,0.000152519884361171,2025-03-03,99145.9375,92307.5625,91911.6041666667,93810.9285714286,103417.584821429,102985.089583333,97263.1178571429
"794",94593.3125,107276,84418.102438,98571.011,21560.0625,26351,31389.125,36276,35457,40.745856,43.559137,2662.32375,7512.886313,3.81,3.54,FALSE,2,0.000430747744456037,0.000379822663037399,0.00048266728134437,0.000413365507633882,0.00188987652517241,0.0015462736139046,0.0012980883028756,0.00112321799536884,0.375266970971124,0.330927319596182,3.675,11.087307755102,0.000117210270600282,0.000131338035739965,2025-03-04,103386,99145.9375,94236.3541666667,94052.2053571429,103894.508928571,103036.6625,99625.2780753968
"795",92035.875,95834,82077.117625,87052.944,20140.0625,21228,30058.5,31439,36976,45.040544,56.385702,1599.3425,8359.414875,4.4,3.94,FALSE,2,0.000489380298715039,0.000469985015756412,0.000548758841724737,0.000517392542175254,0.00223636565179477,0.00212175164876578,0.00149842952908495,0.00143263284455612,0.402245760623235,0.386422206127262,4.17,10.8010896882494,0.000117357385782983,0.000131596844538306,2025-03-05,94593.3125,103386,98279.8333333333,94818.5803571429,103293.366071429,103292.239583333,99610.5553075397
"796",96849.3125,102782,87646.483,98843.606,21642.125,23643,30508.125,33621,37488,53.53295,68.678846,3541.215438,5661.614063,4.4,4.02,FALSE,2,0.000552744760062184,0.000520839738475609,0.000610782636880022,0.000541592442509635,0.00247355331327215,0.00226421985365647,0.00175471124495524,0.00159224740489575,0.387628285435687,0.365401323636434,4.21,12.7156650831354,0.000131293292176291,0.000145079011135397,2025-03-06,92035.875,94593.3125,99041.75,94826.0446428571,101470.616071429,103203.26875,97528.477827381
"797",95897.5,105576,89680.489188,101044.742,21364.125,25600,30496.3125,34047,33889,49.64539,48.8765,2884.393625,3332.617188,4.39,3.96,FALSE,2,0.000517692223467765,0.000470233670531181,0.000553580722512862,0.000491320864573042,0.00232377361581623,0.001939273046875,0.00162791452245251,0.00145814286133874,0.35390542391616,0.321454464082746,4.175,11.8911113772455,0.000123998137357549,0.000132594185033021,2025-03-07,96849.3125,92035.875,96671.7291666667,94985.1339285714,99178.3214285714,103058.095833333,97129.7446428571
"798",90028.8125,95587,80444.389938,89439.185,20235.1875,21823,29128.5625,32040,35012,41.975634,43.037171,5031.432813,4552.98975,4.22,3.96,TRUE,2,0.000466246669642566,0.000439135384518815,0.000521796908800619,0.000469320399106946,0.0020743881913622,0.00192345846125647,0.00144104721954611,0.00131010093632959,0.389363967607592,0.366734358971408,4.09,10.262991198044,0.000113996740743904,0.00012757870630822,2025-03-08,95897.5,96849.3125,94492.8333333333,95653.3660714286,97326.3169642857,102971.485416667,97198.469047619
"799",86439.375,93230,76992.684938,89428.245,20121.75,23181,28057.4375,31171,34153,41.14805,46.703221,5495.413563,3951.2765,4.22,3.96,TRUE,2,0.000476033636291331,0.000441360613536415,0.000534441032068635,0.000460123644381034,0.00204495384347783,0.00177507657132997,0.0014665647923122,0.00132007474896538,0.395585322661114,0.366831526557975,4.09,10.0606479217604,0.00011638964212502,0.000130670178989886,2025-03-09,90028.8125,95897.5,94927.5625,96316.5,95955.6607142857,102511.727083333,95939.6271329365
"800",88890.0625,101343,79798.819688,97561.599,20119.5625,24176,28251.0625,33500,37481,50.966556,41.562398,4577.31975,4513.923063,4.22,3.83,FALSE,2,0.000573366184774592,0.00050291145910423,0.000638688093373695,0.000522403860969929,0.00253318410874988,0.00210814675711449,0.00180405802436634,0.00152138973134328,0.422229049012087,0.370253124517727,4.025,12.6624983850932,0.000142451226030954,0.000158680271645638,2025-03-10,86439.375,90028.8125,94258.5416666667,95990.9642857143,94900.9464285714,102082.689583333,93950.221577381
"801",85979.8125,95837,75140.26175,89024.988,19273.3125,23116,27137.9375,31253,38305,40.50739,45.36889,6217.020375,4622.530375,4.58,3.72,FALSE,2,0.000471126754318056,0.000422669636987802,0.000539090349921492,0.000455011462624404,0.00210173471737149,0.00175235291572936,0.00149264806877826,0.00129611205324289,0.445982682155768,0.400162451767063,4.15,9.76081686746988,0.000113524519112785,0.000129901289137709,2025-03-11,88890.0625,86439.375,90788.5625,94175.7410714286,94113.9732142857,101590.43125,92666.3575892857
"802",86890.1875,93118,79911.884125,90288.776,19243.9375,21217,28250,30334,39378,52.126557,53.696331,5521.691688,1456.611688,4.55,3.66,FALSE,2,0.00059991304541724,0.000559790341287399,0.000652300437797993,0.000577331527896668,0.00270872616375937,0.00245682975915539,0.00184518785840708,0.00171842015560098,0.453792628275776,0.423459442116454,4.105,12.6983086479903,0.000146142032988365,0.000158903882533007,2025-03-12,85979.8125,88890.0625,88452.75,92104.8928571429,93461.7366071429,101158.2125,91674.577827381
"803",87433.875,93686,80812.404188,90023.269,19718.9375,21795,29043.6875,31437,42227,53.090373,64.326251,3905.70975,2715.761063,4.19,3.55,FALSE,2,0.000607205994244222,0.000566684168392289,0.000656958217410434,0.000589740559188092,0.00269235464639005,0.00243589690295939,0.00182794877544389,0.00168878623914496,0.483566470924456,0.451415646425293,3.87,13.7184426356589,0.000156900773706517,0.000169756645325694,2025-03-13,86890.1875,85979.8125,87103.0833333333,90874.3928571429,92850.21875,100771.21875,90744.8189484127
"804",85331,92396,72855.3665,85827.169,19609.3125,22394,27761.375,31634,39087,49.385712,41.386792,4435.923313,8039.710188,3.89,3.25,FALSE,2,0.000578754637822128,0.000534500541148967,0.000677859633030602,0.000575408842857208,0.00251848258321142,0.00220530999374833,0.00177893609376337,0.0015611592590251,0.458642061056357,0.423485722239058,3.57,13.8335327731092,0.000162116145048215,0.000189876647907732,2025-03-14,87433.875,86890.1875,87253.3541666667,90139.2946428571,92562.2142857143,100123.360416667,90733.7143353175
"805",79072.0625,82589,68333.919313,76362.44,18494.125,19670,25371.375,26604,42751,34.386701,45.831566,2498.004,8240.139188,3.92,3.25,TRUE,2,0.000434878007640183,0.000416359333567424,0.000503215699402422,0.000450309091747199,0.00185933105783593,0.00174818002033554,0.00135533454532914,0.00129253875357089,0.541093596755491,0.518190455944496,3.585,9.59182733612273,0.000121304883581641,0.000140367001228012,2025-03-15,85331,87433.875,86767.9583333333,88794.2321428571,92223.7991071429,99346.5229166667,89982.8979166667
"806",80331.25,86592,72138.677688,82717.72,18683.1875,20061,26169.6875,28538,41001,40.872487,44.392078,1771.57675,6420.995563,3.92,3.25,TRUE,2,0.000508799340231852,0.000472012275960828,0.000566582148577406,0.000494120086965647,0.00218766133990787,0.00203741024874134,0.00156182556631599,0.00143221273389866,0.510907927948339,0.474009054854952,3.585,11.4009726638773,0.000141924502156723,0.000158042440328426,2025-03-16,79072.0625,85331,86551.6875,87284.7321428571,91800.6160714286,98527.2104166667,88094.5514384921
"807",90551.5625,95075,79641.540875,89204.079,19773.3125,21147,29091.875,31581,43952,56.508366,51.795017,4709.923875,6200.09775,3.92,2.88,FALSE,2,0.000624046283022449,0.000594355677097029,0.000709533810862496,0.000633472893094945,0.00285780978781375,0.00267216938572847,0.00194241058714847,0.00178931528450651,0.486004958401463,0.462832448246121,3.4,16.6201076470588,0.000183543024418367,0.000208686414959558,2025-03-17,80331.25,79072.0625,83945.6458333333,85719.4821428571,90855.2232142857,97665.9291666667,86264.9321428571
"808",86910.8125,98790,74155.27525,91756.107,19605.5,23182,27612.9375,32268,44294,51.868325,48.448688,6229.940063,6525.597188,4.15,3.2,FALSE,2,0.00059679944886029,0.000525036187873267,0.000699455633131103,0.000565284717234135,0.00264560072428655,0.0022374396083168,0.0018784066345712,0.00160742298871947,0.510245699578519,0.448855640125519,3.675,14.1138299319728,0.00016239440785314,0.000190328063437035,2025-03-18,90551.5625,80331.25,81578.1041666667,84846.8928571429,89511.3169642857,96703.46875,87253.7658730159
"809",85685.8125,92878,74022.099,85211.15,19157.8125,22353,27375.8125,31206,43975,42.271934,43.68804,3623.148,8040.5655,4.17,3.13,FALSE,2,0.00049333644353317,0.000455133982213226,0.000571071809244426,0.000496084538232379,0.00220651152108311,0.00189110786024247,0.00154413440696966,0.00135460917772223,0.513705485771055,0.473940955231594,3.65,11.5813517808219,0.000135160669461142,0.00015645802992998,2025-03-19,86910.8125,90551.5625,83318.2916666667,85084.25,88594.5714285714,96356.7375,88469.3709325397
"810",87134.625,91087,77921.285313,86706.063,19182.375,21007,27183.875,30038,44033,55.58029,37.426288,2534.080688,6679.259,4.22,3.35,FALSE,2,0.000637866864062363,0.000610189050029093,0.000713287643764357,0.000641019648187694,0.00289746655458461,0.0026457985433427,0.0020446051197631,0.0018503325787336,0.505982326658318,0.48382783808886,3.785,14.68435667107,0.00016852493106007,0.000188451160836026,2025-03-20,85685.8125,86910.8125,85931.2083333333,85217.25,88045.8214285714,96171.4645833333,87993.7282242064
"811",87138.0625,97692,73033.611688,89430.125,19800.75,22731,27525.0625,30627,44892,44.908587,37.434298,5795.7835,8308.667313,4.21,3.36,FALSE,2,0.000515372797048362,0.000459695645498096,0.000614903000988774,0.000502163974387825,0.00226802454452483,0.00197565382077339,0.00163155258957178,0.00146630708198648,0.515697816749139,0.459909043708799,3.785,11.8648842800528,0.000136161901465882,0.000162457860234815,2025-03-21,87134.625,85685.8125,87716.0625,85045.1964285714,87592.2455357143,95300.925,88079.1444940476
"812",82115.75,86183,72331.969,83067.794,18229.1875,20149,25656.375,27800,46191,40.407689,39.274757,5229.99275,4553.78825,3.95,3.36,TRUE,2,0.000492082079260069,0.000468859160159196,0.000558642182131113,0.000486442302777416,0.00221664783468819,0.00200544389299717,0.00157495706232856,0.00145351399280576,0.563002928049735,0.536419882772705,3.655,11.0554552667579,0.000134632579824916,0.000152843278284846,2025-03-22,87138.0625,87134.625,86577.0833333333,85002.4464285714,86898.3392857143,94201.6854166667,87825.3736607143
"813",82746.625,88407,71538.439438,79777.347,18971.1875,20573,26225.875,28983,48320,36.640843,46.446078,3857.724,7350.461563,3.95,3.36,TRUE,2,0.00044280770363746,0.000414456355265986,0.000512183985111325,0.000459288812900735,0.00193139427882414,0.00178101604044135,0.00139712566310943,0.00126421843839492,0.584394116896006,0.547088421482462,3.655,10.0248544459644,0.000121151218505461,0.00014013241726712,2025-03-23,82115.75,87138.0625,86652.8333333333,85260.5982142857,86272.6651785714,92968.6875,86734.7661210317
"814",89320.5,95098,76849.49975,86379.414,19558.3125,21299,28937.25,31568,46762,49.838974,68.365495,4174.328063,8296.672188,3.95,3.4,FALSE,2,0.000557979120134795,0.00052408014889903,0.00064852698016424,0.000576977449742829,0.00254822464872672,0.00233996779191511,0.00172231203725302,0.00157878148758236,0.524088411663616,0.492443221676586,3.675,13.5616255782313,0.000151831053097904,0.000176469926575303,2025-03-24,82746.625,82115.75,85462.8125,85695.4107142857,85707.4464285714,91613.3,85556.8907738095
"815",89524.5,96150,82431.203625,93276.735,19574.3125,21318,28326,31017,50581,55.92904,44.346076,3792.357875,3300.9385,4.03,3.4,FALSE,2,0.000624734458165083,0.000581685283411336,0.000678493550263261,0.000599603320163383,0.00285726714539783,0.00262355943334272,0.00197447715879404,0.00180317374343102,0.5656209086898,0.526524660176807,3.715,15.0549232839839,0.0001681653992369,0.000182636218105858,2025-03-25,89320.5,82746.625,84000.1458333333,86040.4642857143,85443.6785714286,90535.2979166667,86347.7852678571
"816",91210,98869,82907.249,96186.407,20245.1875,22429,29488.5625,31978,48829,54.363825,43.663106,5626.309375,2676.441625,3.94,3.4,FALSE,2,0.000596029218287468,0.000549857134187662,0.000655718597055367,0.000565192387319343,0.00268527149970826,0.00242381849391413,0.00184355629407164,0.00170003830758647,0.53594303064357,0.494317360406194,3.67,14.8130313351499,0.000162405781549719,0.000178669917453779,2025-03-26,89524.5,89320.5,84727.625,85864.5982142857,85474.4241071429,90019.4875,87488.5224702381
"817",89985.75,102830,80768.991688,99433.345,20146.5625,24250,29162.6875,34709,50067,49.972564,41.773306,5599.019938,3617.738375,3.86,3.16,FALSE,2,0.000555338639729068,0.000485972614995624,0.000618709766652002,0.000502573497854266,0.00248045114396066,0.00206072428865979,0.00171357883254073,0.00143975810308565,0.556943433421403,0.487297221686278,3.51,14.2371977207977,0.000158216136674948,0.000176270588789744,2025-03-27,91210,89524.5,87197.2083333333,86237.9821428571,85727.6160714286,89755.0708333333,88275.3962301587
"818",85729.75,93190,73809.154625,86734.261,19128.5,21838,27973.5625,31636,48731,40.569937,51.286055,3611.065938,8309.529438,3.87,2.85,FALSE,2,0.000473230552987732,0.000435346464212898,0.000549659960287074,0.000467749843398101,0.00212091575397966,0.00185776797325762,0.00145029568543513,0.00128239780629662,0.568899010401873,0.52347125287048,3.36,12.0743860119048,0.000140842426484444,0.000163589273894962,2025-03-28,89985.75,91210,90018.3333333333,87027.1517857143,86036.1741071429,89528.025,88967.5723710317
"819",79700.0625,85158,69423.770875,79525.249,18800.8125,20477,25489.875,28410,55802,43.75736,37.776293,3373.204,6903.087625,3.89,2.85,TRUE,2,0.000549025416385338,0.000513837337654712,0.000630293622033103,0.000550232291633567,0.00232741856236266,0.00213690286663085,0.00171665651557726,0.00154020978528687,0.700699040982559,0.655719677458372,3.37,12.9843798219585,0.000162915553823543,0.000187030748377775,2025-03-29,85729.75,89985.75,90240.0833333333,87434.4553571429,86218.4508928571,89376.18125,88164.1118055556
"820",79050,86358,68971.368313,77787.631,19376,21451,25102.6875,28492,52948,42.475551,36.506196,2238.876375,7839.755313,3.89,2.85,TRUE,2,0.000537325123339658,0.000491854269436532,0.0006158432410278,0.0005460450518155,0.00219217335879438,0.00198011985455224,0.00169207185485618,0.00149078867752352,0.670341246691967,0.613544850459714,3.37,12.6040210682493,0.000159443656777347,0.000182742801491929,2025-03-30,79700.0625,85729.75,88975.1666666667,87233.2678571429,86246.9330357143,89203.0979166667,86181.3796626984
"821",88216.6875,92055,81736.046813,88919.216,21023.9375,22487,28743.875,30843,53581,52.909265,43.541405,2127.827563,4352.813125,3.89,2.35,FALSE,2,0.000599764812071412,0.00057475710173266,0.000647318619666652,0.000595026220204191,0.00251662016213661,0.00235288233201405,0.00184071441307061,0.00171543834905813,0.607979179279431,0.582527200097768,3.12,16.9580977564103,0.00019223231156135,0.000207473916559824,2025-03-31,79050,79700.0625,85138.5208333333,86888.1696428571,86291.7901785714,88787.3770833333,84309.3200396825
"822",87188.6875,91777,75651.352125,86714.702,18950.5,20154,27671.6875,30374,53625,41.732726,38.821391,6422.018375,5115.317,4.13,3.54,FALSE,2,0.000478648402638244,0.000454718785752422,0.000551645473977046,0.000481264711029048,0.00220219656473444,0.00207069197181701,0.00150813809240943,0.00137396213867123,0.615524034881245,0.584719716170718,3.835,10.8820667535854,0.000124810535238134,0.000143844973657639,2025-04-01,88216.6875,79050,81493.2708333333,86360.0803571429,86200.2723214286,88380.525,84950.1393353174
